created_at,status,days,weather,temperature,humidity,light_intensity,time_minutes,is_motion
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,270,False
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,271,False
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,272,False
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,273,False
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,274,False
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,275,False
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,276,False
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,277,False
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,278,False
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,279,False
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,280,False
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,281,False
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,282,False
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,283,False
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,284,False
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,285,False
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,286,False
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,287,False
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,288,False
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,289,False
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,290,False
3/19/2020 2:12,False,4,6,25.6667,56.65,0.0,291,False
3/19/2020 2:12,False,4,6,25.6667,56.65,0.0,292,False
3/19/2020 2:12,False,4,6,25.6667,56.65,0.0,293,False
3/19/2020 2:12,False,4,6,25.6667,56.65,0.0,294,False
3/19/2020 2:12,False,4,6,25.6667,56.65,0.0,295,False
3/19/2020 2:12,False,4,6,25.6667,56.65,0.0,296,False
3/19/2020 2:12,False,4,6,25.6667,56.65,0.0,297,False
3/19/2020 2:12,False,4,6,25.6667,56.65,0.0,298,False
3/19/2020 2:12,False,4,6,25.6667,56.65,0.0,299,False
3/19/2020 2:12,False,4,6,25.6667,56.65,0.0,300,False
3/19/2020 2:12,False,4,6,25.6667,56.65,0.0,301,False
3/19/2020 2:12,False,4,6,25.6667,56.65,0.0,302,False
3/19/2020 2:12,False,4,6,25.6667,56.65,0.0,303,False
3/19/2020 2:12,False,4,6,25.6667,56.65,0.0,304,False
3/19/2020 2:12,False,4,6,25.6667,56.65,0.0,305,False
3/19/2020 2:12,False,4,6,25.6667,56.65,0.0,306,False
3/19/2020 2:12,False,4,6,25.6667,56.65,0.0,307,False
3/19/2020 2:12,False,4,6,25.6667,56.65,0.0,308,False
3/19/2020 2:12,False,4,6,25.6667,56.65,0.0,309,False
3/19/2020 2:12,False,4,6,25.6667,56.65,0.0,310,False
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,311,True
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,312,True
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,313,True
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,314,True
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,315,True
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,316,True
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,317,True
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,318,True
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,319,True
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,320,True
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,321,True
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,322,True
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,323,True
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,324,True
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,325,True
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,326,True
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,327,True
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,328,True
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,329,True
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,330,True
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,331,True
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,332,True
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,333,True
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,334,True
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,335,True
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,336,True
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,337,True
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,338,True
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,339,True
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,340,True
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,341,True
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,342,True
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,343,True
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,344,True
3/19/2020 2:12,True,4,6,25.6667,56.65,21.6667,345,False
3/19/2020 2:12,True,4,6,25.6667,79.6333,21.6667,346,False
3/19/2020 2:12,True,4,6,25.6667,79.55,21.6667,347,True
3/19/2020 2:12,True,4,6,25.6667,79.5833,21.6667,348,False
3/19/2020 2:12,True,4,6,25.6667,79.6429,21.6667,349,False
3/19/2020 2:12,True,4,6,25.6667,79.42,21.6667,350,False
3/19/2020 5:42,True,4,7,25.6667,59.8167,21.6667,342,False
3/19/2020 6:25,False,4,7,28.1,78.5,6.66667,385,False
3/19/2020 6:25,False,4,7,28.0667,78.5333,7.22222,385,False
3/19/2020 6:25,False,4,7,28.0875,78.4125,7.5,385,False
3/19/2020 6:26,False,4,7,28.1217,78.513,7.42754,386,False
3/19/2020 6:50,False,4,6,28.4,80.05,9.16667,410,False
3/19/2020 6:51,False,4,6,28.4,79.8111,9.50617,411,False
3/19/2020 6:56,False,4,6,28.4,81.1,17.2917,416,False
3/19/2020 6:57,False,4,6,28.4,80.2923,19.1026,417,False
3/19/2020 6:57,False,4,6,28.4,80.45,30.4167,417,True
3/19/2020 6:58,False,4,6,28.4,80.3545,34.6212,418,False
3/19/2020 6:58,False,4,6,28.4,80.075,34.375,418,False
3/19/2020 6:58,False,4,6,28.4,79.9,35.0,418,False
3/19/2020 6:58,False,4,6,28.45,79.9,34.1667,418,False
3/19/2020 6:58,False,4,6,28.42,79.79,34.5,418,False
3/19/2020 6:59,False,4,6,28.4167,79.5333,34.0278,419,False
3/19/2020 6:59,False,4,6,28.4,79.3762,26.1508,419,False
3/19/2020 7:00,False,4,6,28.4,79.1846,24.2949,420,False
3/19/2020 7:00,False,4,6,28.45,79.2,30.4167,420,False
3/19/2020 7:01,False,4,6,28.4,79.05,30.0,421,False
3/19/2020 7:01,False,4,6,28.4,79.1,25.4167,421,False
3/19/2020 7:01,False,4,6,28.4545,79.0182,24.3182,421,False
3/19/2020 7:02,False,4,6,28.6,78.4,32.5,422,False
3/19/2020 7:03,False,4,6,28.6143,78.3714,32.5,423,False
3/19/2020 7:03,False,4,6,28.6667,78.3,32.5,423,False
3/19/2020 7:03,False,4,6,28.65,78.3,32.5,423,False
3/19/2020 7:03,False,4,6,28.7,78.3,32.5,423,False
3/19/2020 7:03,False,4,6,28.7,78.2071,33.3333,423,False
3/19/2020 7:06,False,4,6,28.8,77.85,38.3333,426,False
3/19/2020 7:06,False,4,6,28.8,77.9,38.3333,426,False
3/19/2020 7:06,False,4,6,28.8,77.9,38.3333,426,False
3/19/2020 7:07,False,4,6,28.8,77.9077,38.3333,427,True
3/19/2020 7:07,False,4,6,28.8,77.8,37.0833,427,True
3/19/2020 7:07,False,4,6,28.8,77.8,35.8333,427,True
3/19/2020 7:07,False,4,6,28.8,77.9,35.0,427,True
3/19/2020 7:07,False,4,6,28.8,77.9,34.1667,427,False
3/19/2020 7:07,False,4,6,28.8167,77.8167,33.0556,427,True
3/19/2020 7:09,False,4,6,28.8737,77.6684,26.9298,429,False
3/19/2020 7:09,False,4,6,28.9,77.6,20.0833,429,False
3/19/2020 7:09,False,4,6,28.9,77.6,19.1667,429,False
3/19/2020 7:09,False,4,6,28.9,77.65,19.1667,429,True
3/19/2020 7:09,False,4,6,28.9,77.7,19.1667,429,True
3/19/2020 7:09,False,4,6,28.9,77.6,18.3333,429,True
3/19/2020 7:09,False,4,6,28.9,77.65,18.3333,429,False
3/19/2020 7:09,False,4,6,28.9,77.6,18.3333,429,False
3/19/2020 7:10,False,4,6,28.9,77.525,17.7083,430,False
3/19/2020 7:10,False,4,6,28.85,77.5667,17.3611,430,False
3/19/2020 7:16,False,4,6,28.9333,77.6,23.0556,436,False
3/19/2020 7:16,False,4,6,28.95,77.6,23.3333,436,False
3/19/2020 7:16,False,4,6,28.95,77.5333,23.6111,436,False
3/19/2020 7:16,False,4,6,29.0,77.4833,24.8611,436,False
3/19/2020 7:17,False,4,6,29.0125,77.45,25.625,437,False
3/19/2020 7:17,False,4,6,29.0,77.4,26.8333,437,False
3/19/2020 7:17,False,4,6,29.05,77.3,29.1667,437,False
3/19/2020 7:18,False,4,6,29.0,77.54,31.1667,438,False
3/19/2020 7:18,False,4,6,29.05,77.6,31.6667,438,False
3/19/2020 7:18,False,4,6,29.0,77.65,31.25,438,False
3/19/2020 7:18,False,4,6,29.0,77.8,30.8333,438,False
3/19/2020 7:18,False,4,6,29.0,77.8,30.0,438,False
3/19/2020 7:19,False,4,6,29.0,77.6929,27.7976,439,False
3/19/2020 7:19,False,4,6,29.0,77.7,26.6667,439,False
3/19/2020 7:19,False,4,6,29.0,77.6286,26.4286,439,True
3/19/2020 7:19,False,4,6,29.0,77.55,25.2083,439,True
3/19/2020 7:19,False,4,6,29.0,77.6,24.1667,439,True
3/19/2020 7:19,False,4,6,29.0,77.6,24.1667,439,True
3/19/2020 7:19,False,4,6,29.0,77.6,23.9583,439,False
3/19/2020 7:20,False,4,6,29.0,77.6,23.3333,440,False
3/19/2020 7:20,False,4,6,29.0,77.6,23.3333,440,False
3/19/2020 7:32,False,4,6,29.0,78.175,16.6667,452,False
3/19/2020 7:32,False,4,6,29.1,78.1,17.5,452,False
3/19/2020 7:32,False,4,6,29.1,78.0667,17.5,452,False
3/19/2020 7:33,False,4,6,29.1,78.0462,18.2051,453,False
3/19/2020 7:33,False,4,6,29.1,78.05,19.1667,453,False
3/19/2020 7:33,False,4,6,29.1,78.0,19.1667,453,False
3/19/2020 7:33,False,4,6,29.1,78.0,20.0,453,False
3/19/2020 7:34,False,4,6,29.1,78.0,20.0,454,False
3/19/2020 7:34,False,4,6,29.0769,78.2692,20.1282,454,True
3/19/2020 7:35,False,4,6,29.0125,78.475,21.5625,455,False
3/19/2020 7:35,False,4,6,29.0125,78.6375,22.3958,455,True
3/19/2020 7:36,False,4,6,29.0312,78.5062,23.2292,456,False
3/19/2020 7:36,False,4,6,29.0067,78.6,25.6667,456,False
3/19/2020 7:37,False,4,6,28.9714,78.8143,27.7381,457,True
3/19/2020 7:37,False,4,6,28.9333,78.7333,29.1667,457,False
3/19/2020 7:37,False,4,6,28.9,78.9667,30.0,457,True
3/19/2020 7:37,False,4,6,28.9,78.95,30.0,457,True
3/19/2020 7:38,False,4,6,28.9091,78.8636,30.7576,458,True
3/19/2020 7:38,False,4,6,28.9316,78.8842,32.2807,458,False
3/19/2020 7:41,False,4,6,28.9754,78.8033,34.071,461,False
3/19/2020 7:41,False,4,6,29.05,79.1,36.25,461,False
3/19/2020 7:41,False,4,6,29.0,79.14,36.8333,461,False
3/19/2020 7:41,False,4,6,29.0,79.175,37.5,461,False
3/19/2020 7:57,False,4,6,29.1,79.9,44.5833,477,False
3/19/2020 7:57,False,4,6,29.1,79.8,45.8333,477,False
3/19/2020 7:58,False,4,6,29.1,79.86,46.5,478,False
3/19/2020 7:58,False,4,6,29.1,80.1,46.6667,478,True
3/19/2020 7:58,False,4,6,29.0667,80.2,46.6667,478,True
3/19/2020 7:58,False,4,6,29.1,80.0667,45.8333,478,False
3/19/2020 7:59,False,4,6,29.1,80.08,45.6667,479,True
3/19/2020 7:59,False,4,6,29.1,80.15,46.25,479,True
3/19/2020 8:02,False,4,6,29.1,80.4333,33.3333,482,True
3/19/2020 8:02,False,4,6,29.1,80.5667,34.0278,482,True
3/19/2020 8:03,False,4,6,29.1,80.6,34.1667,483,True
3/19/2020 8:03,False,4,6,29.1,80.575,34.1667,483,True
3/19/2020 8:03,False,4,6,29.1,80.58,35.0,483,False
3/19/2020 8:05,False,4,6,29.0903,80.5226,34.8387,485,True
3/19/2020 8:10,False,4,6,29.1,80.55,35.4167,490,False
3/19/2020 8:10,False,4,6,29.0667,80.5,31.9444,490,False
3/19/2020 8:10,False,4,6,29.1,80.5,32.0833,490,True
3/19/2020 8:10,False,4,6,29.0667,80.55,30.1389,490,False
3/19/2020 8:16,False,4,6,29.3,79.6,53.75,496,True
3/19/2020 8:16,False,4,6,29.25,79.5,60.8333,496,False
3/19/2020 8:18,False,4,6,29.2667,79.5,67.7778,498,False
3/19/2020 8:18,False,4,6,29.2,79.52,68.5,498,False
3/19/2020 8:20,False,4,6,29.276,79.404,61.8333,500,False
3/19/2020 8:20,False,4,6,29.3,79.25,48.75,500,False
3/19/2020 8:20,False,4,6,29.3,79.4,45.8333,500,False
3/19/2020 8:21,False,4,6,29.2636,79.3909,45.3788,501,True
3/19/2020 8:23,False,4,7,29.15,79.75,38.75,503,True
3/19/2020 8:24,False,4,6,29.2,79.7,36.6667,504,True
3/19/2020 8:24,False,4,6,29.175,79.8875,34.2708,504,False
3/19/2020 8:28,False,4,6,29.2,79.9,21.6667,508,False
3/19/2020 8:28,False,4,7,29.2,80.05,21.6667,508,False
3/19/2020 8:28,False,4,7,29.2,80.1,21.6667,508,False
3/19/2020 8:28,False,4,7,29.1833,80.0667,22.3611,508,False
3/19/2020 8:29,False,4,7,29.2,80.0,22.5,509,False
3/19/2020 8:29,False,4,6,29.1786,79.9857,23.3333,509,True
3/19/2020 8:32,False,4,7,29.2,80.0667,90.6944,512,False
3/19/2020 8:33,False,4,7,29.15,80.15,99.1667,513,True
3/19/2020 8:33,False,4,7,29.1,80.15,97.5,513,True
3/19/2020 8:33,False,4,7,29.15,80.2,96.6667,513,True
3/19/2020 8:33,False,4,7,29.175,80.3,92.7083,513,True
3/19/2020 8:33,False,4,7,29.2,80.3,91.3889,513,False
3/19/2020 8:34,False,4,7,29.1792,80.3083,38.8194,514,False
3/19/2020 8:39,False,4,7,29.096999999999998,80.1455,23.0556,519,False
3/19/2020 8:39,False,4,7,29.1,80.0,23.3333,519,True
3/19/2020 8:39,False,4,7,29.1,79.95,23.75,519,False
3/19/2020 8:40,False,4,7,29.1,80.05,24.1667,520,False
3/19/2020 8:40,False,4,7,29.15,79.9,24.1667,520,False
3/19/2020 8:40,False,4,7,29.1889,79.8444,25.0,520,True
3/19/2020 8:40,False,4,7,29.25,79.75,25.0,520,True
3/19/2020 8:40,False,4,7,29.2,79.65,25.0,520,False
3/19/2020 8:41,False,4,7,29.235,79.565,24.75,521,True
3/19/2020 8:42,False,4,7,29.2,79.6,24.1667,522,False
3/19/2020 8:42,False,4,7,29.1917,79.675,23.5417,522,False
3/19/2020 8:42,False,4,7,29.15,79.65,22.5,522,True
3/19/2020 8:43,False,4,7,29.15,79.7,22.5,523,True
3/19/2020 8:43,False,4,7,29.15,79.75,22.5,523,True
3/19/2020 8:43,False,4,7,29.1857,79.7,22.381,523,True
3/19/2020 8:43,False,4,7,29.2,79.7,21.6667,523,True
3/19/2020 8:43,False,4,7,29.1857,79.7,20.9524,523,True
3/19/2020 8:44,False,4,7,29.2,79.75,19.6875,524,True
3/19/2020 8:44,False,4,7,29.2,79.825,19.375,524,True
3/19/2020 8:44,False,4,7,29.2,79.8167,19.1667,524,True
3/19/2020 8:45,False,4,7,29.2667,79.7667,19.4444,525,False
3/19/2020 8:45,False,4,7,29.2556,79.8111,19.6296,525,True
3/19/2020 8:46,False,4,7,29.29,79.84,23.875,526,True
3/19/2020 8:46,False,4,7,29.2,79.9667,27.2222,526,True
3/19/2020 8:46,False,4,7,29.25,80.05,27.0833,526,True
3/19/2020 8:46,False,4,7,29.1857,80.1286,25.2381,526,True
3/19/2020 8:47,False,4,7,29.175,80.2625,25.1042,527,True
3/19/2020 8:49,False,4,7,28.95,81.05,26.6667,529,True
3/19/2020 8:49,False,4,7,28.9,81.05,26.6667,529,True
3/19/2020 8:50,False,4,7,28.9222,81.1,26.4815,530,True
3/19/2020 8:51,False,4,7,28.9417,81.0417,26.7361,531,True
3/19/2020 8:51,False,4,7,28.9214,81.0143,25.5952,531,True
3/19/2020 8:51,False,4,7,28.9727,81.0091,30.0,531,True
3/19/2020 8:52,False,4,7,28.9,81.0667,30.0,532,True
3/19/2020 8:52,False,4,7,28.9,81.125,29.7917,532,True
3/19/2020 8:53,False,4,7,28.9091,81.1364,30.303,533,True
3/19/2020 8:53,False,4,7,28.9,81.1,31.6667,533,True
3/19/2020 8:54,False,4,7,28.9,81.1333,31.9444,534,False
3/19/2020 8:55,False,4,7,28.9,81.1,32.5,535,True
3/19/2020 8:55,False,4,7,28.9,81.1091,32.6515,535,True
3/19/2020 8:56,False,4,7,28.9,81.02,32.5,536,False
3/19/2020 8:57,False,4,7,28.9042,80.9917,32.6042,537,True
3/19/2020 8:57,False,4,7,28.915,80.915,32.1667,537,True
3/19/2020 8:57,False,4,7,29.0,80.9,31.6667,537,True
3/19/2020 8:58,False,4,7,29.0,80.8,31.6667,538,True
3/19/2020 8:59,False,4,7,28.94,80.82,31.4333,539,True
3/19/2020 8:59,False,4,7,29.0,80.8,30.8333,539,True
3/19/2020 8:59,False,4,7,28.95,80.8,30.4167,539,True
3/19/2020 8:59,False,4,7,28.9,80.8,30.0,539,False
3/19/2020 9:00,False,4,7,28.9667,80.5,29.1667,540,True
3/19/2020 9:00,False,4,7,28.9,80.5,29.1667,540,True
3/19/2020 9:00,False,4,7,29.0,80.5,29.1667,540,True
3/19/2020 9:00,False,4,7,28.9,80.5,29.1667,540,True
3/19/2020 9:01,False,4,7,28.9704,80.4926,28.3951,541,True
3/19/2020 9:02,False,4,7,29.0,80.3417,27.2917,542,True
3/19/2020 9:03,False,4,7,28.975,80.3,26.6667,543,True
3/19/2020 9:11,False,4,7,29.1,79.65,25.8333,551,True
3/19/2020 9:13,False,4,7,29.1737,79.5132,26.5789,553,True
3/19/2020 9:14,False,4,7,29.2,79.4833,35.8333,554,True
3/19/2020 9:14,False,4,7,29.2,79.5,36.4583,554,False
3/19/2020 9:15,False,4,7,29.175,79.5583,36.25,555,True
3/19/2020 9:15,False,4,7,29.15,79.6,36.6667,555,True
3/19/2020 9:16,False,4,7,29.2,79.49,37.25,556,True
3/19/2020 9:16,False,4,7,29.2067,79.3333,37.8333,556,True
3/19/2020 9:20,False,4,7,29.3,78.8667,43.8889,560,True
3/19/2020 9:21,False,4,7,29.3,78.9,45.0,561,True
3/19/2020 9:21,False,4,7,29.3,78.84,45.3333,561,True
3/19/2020 9:22,False,4,7,29.35,78.7,47.5,562,True
3/19/2020 9:22,False,4,7,29.35,78.7,52.9167,562,True
3/19/2020 9:24,False,4,7,29.4,78.6,66.1458,564,True
3/19/2020 9:24,False,4,7,29.4,78.56,69.0833,564,True
3/19/2020 9:25,False,4,7,29.4,78.5,70.8333,565,True
3/19/2020 9:25,False,4,7,29.4,78.5,72.5,565,True
3/19/2020 9:26,False,4,7,29.4,78.3,77.5,566,True
3/19/2020 9:26,False,4,7,29.4,78.3,78.75,566,False
3/19/2020 9:27,False,4,7,29.4,78.3,79.1667,567,True
3/19/2020 9:27,False,4,7,29.4,78.3,78.6111,567,False
3/19/2020 9:28,False,4,7,29.5,78.0,72.5,568,True
3/19/2020 9:29,False,4,7,29.5091,77.9545,67.803,569,False
3/19/2020 9:35,False,4,7,29.7091,76.9818,59.1162,575,True
3/19/2020 9:35,False,4,7,29.75,77.0,54.1667,575,True
3/19/2020 9:35,False,4,7,29.8,77.0,54.1667,575,False
3/19/2020 9:35,False,4,7,29.8,77.0,53.75,575,True
3/19/2020 9:36,False,4,7,29.7667,76.9222,52.8704,576,False
3/19/2020 9:36,False,4,7,29.8,76.75,47.5,576,True
3/19/2020 9:36,False,4,7,29.75,76.7,53.3333,576,True
3/19/2020 9:37,False,4,7,29.7615,76.6846,48.9103,577,True
3/19/2020 9:37,False,4,7,29.8,76.3571,53.3333,577,True
3/19/2020 9:37,False,4,7,29.8,76.15,53.3333,577,True
3/19/2020 9:38,False,4,7,29.8,76.2182,53.3333,578,True
3/19/2020 9:38,False,4,7,29.8,76.3,53.8889,578,False
3/19/2020 9:39,False,4,7,29.8,76.28,55.5,579,False
3/19/2020 9:39,False,4,7,29.8,76.15,56.6667,579,False
3/19/2020 9:39,False,4,7,29.85,76.075,58.125,579,False
3/19/2020 9:40,False,4,7,29.9,76.1,59.1667,580,False
3/19/2020 9:42,False,4,7,30.0333,75.2667,61.3889,582,False
3/19/2020 9:43,False,4,7,30.0667,75.3,60.5556,583,True
3/19/2020 9:43,False,4,7,30.1,75.35,60.0,583,True
3/19/2020 9:43,False,4,7,30.1,75.3,59.5833,583,True
3/19/2020 9:45,False,4,7,30.2,74.5,50.0,585,False
3/19/2020 9:45,False,4,7,30.1,74.5,50.0,585,False
3/19/2020 9:45,False,4,7,30.2,74.5,50.0,585,False
3/19/2020 9:46,False,4,7,30.1333,74.7,50.0,586,True
3/19/2020 9:49,False,4,7,30.3,74.1,53.3333,589,False
3/19/2020 9:49,False,4,7,30.3,74.2,53.3333,589,False
3/19/2020 9:50,False,4,7,30.3,74.3,53.3333,590,True
3/19/2020 9:51,False,4,7,30.2889,73.9222,59.8148,591,True
3/19/2020 9:53,False,4,7,30.3444,73.2833,59.6296,593,False
3/19/2020 9:53,False,4,7,30.4,72.8333,62.7778,593,False
3/19/2020 9:54,False,4,7,30.4,73.0,62.5,594,False
3/19/2020 9:55,False,4,7,30.4,73.35,64.1667,595,True
3/19/2020 9:59,False,4,2,30.5571,72.1286,54.0476,599,True
3/19/2020 10:00,False,4,2,30.58,72.14,53.3333,600,True
3/19/2020 10:00,False,4,2,30.55,72.1,53.3333,600,False
3/19/2020 10:03,False,4,2,30.8,71.6,49.1667,603,False
3/19/2020 10:04,False,4,2,30.8143,71.0714,49.7619,604,True
3/19/2020 10:04,False,4,2,30.8,70.5,49.1667,604,True
3/19/2020 10:05,False,4,2,30.75,70.5,50.0,605,True
3/19/2020 10:05,False,4,2,30.7,70.5,50.0,605,True
3/19/2020 10:06,False,4,2,30.7182,70.6318,52.6894,606,True
3/19/2020 10:06,False,4,2,30.7,70.65,53.75,606,False
3/19/2020 10:07,False,4,2,30.7444,70.5889,55.3241,607,True
3/19/2020 10:11,False,4,2,30.7,70.3,58.3333,611,True
3/19/2020 10:11,False,4,2,30.7,70.1,57.9167,611,False
3/19/2020 10:12,False,4,2,30.7,69.9667,57.7778,612,False
3/19/2020 10:16,False,4,2,30.8,70.975,55.0,616,True
3/19/2020 10:16,False,4,2,30.8,70.35,55.0,616,True
3/19/2020 10:17,False,4,2,30.8,70.0667,55.0,617,True
3/19/2020 10:17,False,4,2,30.8,70.0,55.0,617,True
3/19/2020 10:17,False,4,2,30.8,69.9,55.0,617,True
3/19/2020 10:18,False,4,2,30.7333,69.9333,55.0,618,False
3/19/2020 10:18,False,4,2,30.75,69.9,54.1667,618,True
3/19/2020 10:18,False,4,2,30.7,69.95,54.1667,618,True
3/19/2020 10:19,False,4,2,30.775,70.1917,53.4028,619,False
3/19/2020 10:19,False,4,2,30.85,70.3,53.3333,619,False
3/19/2020 10:19,False,4,2,30.9,70.3,52.5,619,True
3/19/2020 10:20,False,4,2,30.9,69.95,49.5833,620,True
3/19/2020 10:20,False,4,2,30.9,69.8,49.1667,620,False
3/19/2020 10:20,False,4,2,30.9,70.0,48.9583,620,False
3/19/2020 10:20,False,4,2,30.9,69.9,48.3333,620,True
3/19/2020 10:21,False,4,2,30.9,69.6667,47.7778,621,True
3/19/2020 10:21,False,4,2,30.93,69.85,48.5,621,False
3/19/2020 10:27,False,4,3,31.3,69.1333,53.3333,627,True
3/19/2020 10:31,False,4,3,31.3,67.95,50.8333,631,False
3/19/2020 10:32,False,4,3,31.3,67.9,50.8333,632,True
3/19/2020 10:32,False,4,3,31.3,67.8333,50.8333,632,False
3/19/2020 10:34,False,4,3,31.35,68.4,47.0833,634,False
3/19/2020 10:34,False,4,3,31.4,68.375,46.25,634,False
3/19/2020 10:35,False,4,3,31.4,68.15,45.8333,635,True
3/19/2020 10:35,False,4,3,31.4,67.7,44.5833,635,True
3/19/2020 10:35,False,4,3,31.4,67.3,41.25,635,False
3/19/2020 10:36,False,4,3,31.3667,67.8333,38.8889,636,True
3/19/2020 10:36,False,4,3,31.3333,68.1667,38.3333,636,True
3/19/2020 10:36,False,4,3,31.35,68.2,39.1667,636,True
3/19/2020 10:37,False,4,3,31.35,68.25,39.1667,637,False
3/19/2020 10:37,False,4,3,31.4,68.2778,40.3704,637,False
3/19/2020 10:40,False,4,3,31.6,66.8,42.5,640,True
3/19/2020 10:41,False,4,3,31.72,66.585,42.0,641,False
3/19/2020 10:41,False,4,3,31.75,66.5,40.8333,641,False
3/19/2020 10:42,False,4,3,31.7917,66.5333,38.5417,642,True
3/19/2020 10:42,False,4,3,31.81,66.32,37.8333,642,False
3/19/2020 10:43,False,4,3,31.88,66.02,36.0,643,False
3/19/2020 10:43,False,4,3,31.9,66.0,35.0,643,True
3/19/2020 10:44,False,4,3,31.95,65.775,33.3333,644,False
3/19/2020 10:45,False,4,3,31.98,65.84,33.3333,645,False
3/19/2020 10:45,False,4,3,31.9889,65.7778,33.3333,645,True
3/19/2020 10:46,False,4,3,31.9167,65.8333,33.3333,646,True
3/19/2020 10:47,False,4,3,31.9,65.7625,32.6042,647,True
3/19/2020 10:48,False,4,3,31.85,65.95,31.6667,648,True
3/19/2020 10:48,False,4,3,31.8,66.025,31.6667,648,False
3/19/2020 10:49,False,4,3,31.83,65.96,31.3333,649,False
3/19/2020 10:51,False,4,3,31.8,66.3,30.8333,651,True
3/19/2020 10:53,False,4,3,31.65,67.05,34.1667,653,True
3/19/2020 10:54,False,4,3,31.61,67.57,34.8333,654,True
3/19/2020 10:54,False,4,3,31.6,67.45,38.3333,654,True
3/19/2020 10:54,False,4,3,31.6,67.4,39.1667,654,True
3/19/2020 10:55,False,4,3,31.6,67.4667,38.8889,655,True
3/19/2020 10:55,False,4,3,31.55,67.5,38.3333,655,True
3/19/2020 10:55,False,4,3,31.6,67.55,37.9167,655,True
3/19/2020 10:56,False,4,3,31.5,67.75,40.0,656,False
3/19/2020 10:56,False,4,3,31.4667,67.9,40.0,656,True
3/19/2020 10:56,False,4,3,31.45,67.9,40.0,656,True
3/19/2020 10:56,False,4,3,31.4,68.1,40.4167,656,True
3/19/2020 10:57,False,4,3,31.4,68.1,40.8333,657,True
3/19/2020 10:57,False,4,3,31.4,68.15,41.25,657,True
3/19/2020 10:57,False,4,3,31.4,68.25,41.6667,657,False
3/19/2020 10:57,False,4,3,31.4,68.35,41.6667,657,True
3/19/2020 10:57,False,4,3,31.4,68.4,41.9444,657,True
3/19/2020 10:58,False,4,3,31.4,68.4,42.5,658,True
3/19/2020 10:58,False,4,3,31.4,68.4333,42.5,658,True
3/19/2020 10:58,False,4,3,31.4,68.48,43.1667,658,True
3/19/2020 10:59,False,4,3,31.4,68.65,44.1667,659,True
